FoodID,MeasureID,ConversionFactorValue,ConvFactorDateOfEntry
1876,1124,1.41600,2006-08-30
1876,1455,1.00000,2006-12-11
1877,348,0.59172,2006-08-30
1877,1124,1.47929,2006-08-30
1877,1461,0.55000,2004-07-22
1878,348,0.59172,2006-08-30
1878,1124,1.47929,2006-08-30
1878,1461,0.55000,2004-07-22
1878,1496,0.75000,2012-08-14
1879,318,0.71000,1997-05-01
1879,1122,0.32967,2004-02-10
1879,1124,0.82417,2004-02-10
1879,1455,1.00000,2004-07-22
1879,1496,0.75000,2012-08-14
1880,1489,1.25000,2004-07-22
1880,502468,0.90000,2012-08-14
1881,1122,0.56640,2006-08-30
1881,1124,1.41600,2006-08-30
1881,1455,1.00000,2004-07-22
1881,1496,0.75000,2012-08-14
1882,45,0.69000,1999-07-22
1882,1122,0.56640,2006-08-30
1882,1124,1.41600,2006-08-30
1882,1455,1.00000,2004-07-22
1883,45,0.64000,1999-07-22
1883,1122,0.56640,2006-08-30
1883,1124,1.41600,2006-08-30
1883,1455,1.00000,2004-07-22
1883,1496,0.75000,2012-08-14
1884,45,0.78000,1999-07-22
1884,1122,0.56640,2006-08-30
1884,1124,1.41600,2006-08-30
1884,1455,1.00000,2004-07-22
1884,1496,0.75000,2012-08-14
1885,45,0.73000,1999-07-22
1885,1122,0.56640,2006-08-30
1885,1124,1.41600,2006-08-30
1885,1455,1.00000,2004-07-22
1885,1496,0.75000,2012-08-14
1887,266,0.35431,1997-05-01
1887,1122,0.56640,2006-08-30
1887,1124,1.41600,2008-06-11
1887,1461,0.55000,2004-07-22
1887,1496,0.75000,2012-08-14
1888,348,0.56640,2006-08-30
1888,1124,1.41600,2006-08-30
1888,1461,0.55000,2004-07-22
1888,1496,0.75000,2012-08-14
1893,1489,1.25000,2004-07-22
1893,502468,0.90000,2012-08-14
1894,1122,0.56640,2006-08-30
1894,1124,1.41600,2006-08-30
1894,1455,1.00000,2004-07-22
1894,1496,0.75000,2012-08-14
1895,46,1.01000,1997-05-01
1895,1489,1.25000,2004-07-22
1895,502468,0.90000,2012-08-14
1896,45,0.81000,1999-07-22
1896,1122,0.56640,2006-08-30
1896,1124,1.41600,2006-08-30
1896,1455,1.00000,2004-07-22
1896,1496,0.75000,2012-08-14
1897,45,0.80000,2003-12-23
1897,1122,0.56640,2006-08-30
1897,1124,1.41600,2006-08-30
1897,1455,1.00000,2004-07-22
1897,1496,0.75000,2012-08-14
1898,45,0.75000,1999-08-26
1898,1122,0.56640,2006-08-30
1898,1124,1.41600,2006-08-30
1898,1455,1.00000,2004-07-22
1898,1496,0.75000,2012-08-14
1899,348,0.56640,2006-08-30
1899,1124,1.41600,2006-08-30
1899,1455,1.00000,2004-07-22
1899,1496,0.75000,2012-08-14
1900,46,0.88000,1997-05-01
1900,1489,1.25000,2004-07-22
1901,45,0.72000,1999-08-31
1901,1122,0.56640,2006-08-30
1901,1124,1.41600,2006-08-30
1901,1455,1.00000,2004-07-22
1901,1496,0.75000,2012-08-14
1902,45,0.71000,1999-09-01
1902,1122,0.56640,2006-08-30
1902,1124,1.41600,2006-08-30
1902,1455,1.00000,2004-07-22
1902,1496,0.75000,2012-08-14
1903,45,0.66000,1999-09-01
1903,1122,0.56640,2006-08-30
1903,1124,1.41600,2006-08-30
1903,1455,1.00000,2004-07-22
1903,1496,0.75000,2012-08-14
1904,1122,0.56640,2006-08-30
1904,1124,1.41600,2006-08-30
1904,1455,1.00000,2004-07-22
1904,1496,0.75000,2012-08-14
1905,1489,1.25000,2004-07-22
1905,502468,0.90000,2012-08-14
1906,1122,0.56640,2006-08-30
1906,1124,1.41600,2006-08-30
1906,1455,1.00000,2004-07-22
1906,1496,0.75000,2012-08-14
1907,1122,0.56640,2006-08-30
1907,1124,1.41600,2006-08-30
1907,1455,1.00000,2004-07-22
1907,1496,0.75000,2012-08-14
1907,502562,1.38000,2014-04-28
1908,1489,1.25000,2004-07-22
1908,502468,0.90000,2012-08-14
1909,1122,0.56640,2006-08-30
1909,1124,1.41600,2006-08-30
1909,1455,1.00000,2004-07-22
1909,1496,0.75000,2012-08-14
1910,1122,0.56640,2006-08-30
1910,1124,1.41600,2006-08-30
1910,1455,1.00000,2004-07-22
1910,1496,0.75000,2012-08-14
1910,502562,1.38000,2014-04-28
1911,45,2.10000,2014-04-28
1911,1489,1.25000,2004-07-22
1912,45,0.82000,1999-09-01
1912,1122,0.56640,2006-08-30
1912,1124,1.41600,2006-08-30
1912,1455,1.00000,2004-07-22
1913,45,1.59000,2014-04-28
1913,1122,0.56640,2006-08-30
1913,1124,1.41600,2006-08-30
1913,1455,1.00000,2004-07-22
1914,348,0.56640,2006-08-30
1914,1124,1.41600,2006-08-30
1914,1455,1.00000,2004-07-22
1915,46,1.10000,1997-05-01
1915,1489,1.25000,2004-07-22
1916,45,1.61000,2014-04-29
1916,1122,0.56640,2006-08-30
1916,1124,1.41600,2006-08-30
1916,1455,1.00000,2004-07-22
1917,45,1.59000,2014-04-29
1917,1122,0.56640,2006-08-30
1917,1124,1.41600,2006-08-30
1917,1455,1.00000,2004-07-22
1918,1122,0.56640,2006-08-30
1918,1124,1.41600,2006-08-30
1918,1455,1.00000,2004-07-22
1921,1489,1.25000,2004-07-22
1922,1489,1.25000,2004-07-22
1931,1489,1.25000,2004-07-22
1932,348,0.56640,2006-08-30
1932,1124,1.41600,2006-08-30
1932,1455,1.00000,2004-07-22
1933,1489,1.25000,2004-07-22
1933,502468,0.90000,2012-08-14
1934,1122,0.56640,2006-08-21
1934,1124,1.41600,2006-08-21
1934,1455,1.00000,2004-07-22
1934,1496,0.75000,2012-08-14
1935,138,2.33000,1997-05-01
1935,1489,1.25000,2004-07-22
1936,163,0.22667,1997-05-01
1936,568,0.38000,1997-05-01
1936,1583,0.54000,2004-10-19
1937,256,0.15909,1997-05-01
1937,267,0.22059,1997-05-01
1937,1454,0.30000,2004-07-22
1938,403,0.56000,2007-06-15
1938,1122,0.56640,2006-08-30
1938,1124,1.41600,2006-08-30
1938,1461,0.55000,2004-07-22
1938,1496,0.75000,2012-08-14
1939,1122,0.56640,2006-08-30
1939,1124,1.41600,2006-08-30
1939,1461,0.55000,2004-07-22
1939,1496,0.75000,2012-08-14
1940,1122,0.56640,2006-08-30
1940,1124,1.41600,2006-08-30
1940,1461,0.55000,2006-11-30
1940,1496,0.75000,2012-08-14
1941,348,0.56640,2006-08-30
1941,403,0.56000,2007-06-15
1941,1124,1.41600,2006-08-30
1941,1455,1.00000,2004-07-22
1941,1496,0.75000,2012-08-14
1942,348,0.59172,2006-08-30
1942,403,0.56000,2007-06-15
1942,1124,1.47929,2006-08-30
1942,1461,0.55000,2004-07-22
1942,1496,0.75000,2012-08-14
1943,1489,1.25000,2004-07-22
1944,348,0.56640,2006-08-30
1944,1124,1.41600,2006-08-30
1944,1455,1.00000,2004-07-22
1961,45,0.76000,1999-09-01
1961,1122,0.56640,2006-08-30
1961,1124,1.41600,2006-08-30
1961,1455,1.00000,2004-07-22
1962,45,0.73000,1999-09-01
1962,1122,0.56640,2006-08-30
1962,1124,1.41600,2006-08-30
1962,1455,1.00000,2004-07-22
1963,1489,1.25000,2004-07-22
1964,348,0.56640,2006-08-30
1964,1124,1.41600,2006-08-30
1964,1455,1.00000,2004-07-22
1965,1489,1.25000,2004-07-22
1966,348,0.56640,2006-08-30
1966,1124,1.41600,2006-08-30
1966,1455,1.00000,2004-07-22
1967,1489,1.25000,2004-07-22
1968,1122,0.56640,2006-08-30
1968,1124,1.41600,2006-08-30
1968,1455,1.00000,2004-07-22
1969,1489,1.25000,2004-07-22
1970,348,0.56640,2006-08-30
1970,1124,1.41600,2006-08-30
1970,1455,1.00000,2004-07-22
1971,1489,1.25000,2004-07-22
1971,502468,0.90000,2012-08-14
1972,348,0.56640,2006-08-30
1972,1124,1.41600,2006-08-30
1972,1455,1.00000,2004-07-22
1972,1496,0.75000,2012-08-14
1973,1489,1.25000,2004-07-22
1973,502468,0.90000,2012-08-14
1974,348,0.56640,2006-08-30
1974,1124,1.41600,2006-08-30
1974,1455,1.00000,2004-07-22
1974,1496,0.75000,2012-08-14
1977,348,0.56640,2006-08-30
1977,1124,1.41600,2006-08-30
1977,1461,0.55000,2004-07-22
1977,1496,0.75000,2012-08-14
1978,1122,0.56640,2006-08-30
1978,1124,1.41600,2006-08-30
1978,1461,0.55000,2004-07-22
1978,1496,0.75000,2012-08-14
1979,386,0.05083,1997-05-01
1979,1467,0.15000,2004-10-19
1981,1583,0.54000,2004-07-22
1982,341,0.13948,1997-05-01
1982,383,0.17434,2003-06-02
1982,385,0.02092,2003-06-02
1982,415,0.34869,2003-06-02
1982,640,0.08369,2007-06-14
1982,1471,0.65000,2004-07-22
1984,148,0.14000,1997-05-01
1984,341,0.11834,1997-05-01
1984,383,0.14793,2003-06-02
1984,415,0.29586,2003-06-02
1984,1470,0.85000,2004-02-25
1985,341,0.55790,2003-06-02
1985,383,0.69738,2003-06-02
1985,415,1.39475,2003-06-02
1985,1470,0.85000,2004-02-25
1986,139,0.25000,1997-05-01
1986,160,0.12000,1997-05-01
1986,1470,0.85000,2004-07-22
1987,160,0.12000,1997-05-01
1987,1470,0.85000,2004-07-22
1987,1669,0.48000,2009-11-26
1988,383,0.88757,2005-02-10
1988,1470,0.85000,2004-07-22
1989,341,0.71006,2003-06-02
1989,383,0.88757,2003-06-02
1989,415,1.77514,2003-06-02
1989,1470,0.85000,2004-02-25
1990,341,0.56636,2004-02-13
1990,383,0.70795,2004-02-13
1990,415,1.41589,2004-02-13
1990,431,0.58000,1997-05-01
1990,1140,0.03500,2003-06-02
1990,1141,0.12000,2003-06-02
1990,1142,0.16000,2003-06-02
1990,1143,0.20000,2003-06-02
1990,1144,0.24000,2003-06-02
1990,1470,0.85000,2004-02-25
1990,1473,0.96000,2004-02-25
1991,278,0.15000,2004-02-25
1991,341,0.76078,1997-05-01
1991,383,0.95097,2003-06-02
1991,415,1.90194,2003-06-02
1991,431,0.60000,1997-05-01
1991,1470,0.85000,2004-02-25
1991,1472,0.90000,2004-02-25
1992,341,1.03128,1997-05-01
1992,383,1.28910,2003-06-02
1992,415,2.57819,2003-06-02
1993,431,0.58000,1997-05-01
1993,1470,0.85000,2004-07-22
1993,1472,0.87000,2004-07-22
1994,278,0.15000,2004-02-25
1994,341,0.76078,2003-06-02
1994,383,0.95097,2003-06-02
1994,415,1.90194,2003-06-02
1994,431,0.60000,1997-05-01
1994,1470,0.85000,2004-02-25
1994,1472,0.90000,2004-02-25
1995,148,0.04000,1997-05-01
1995,341,0.20287,1997-05-01
1995,383,0.25359,2003-06-02
1995,415,0.50719,2003-06-02
1995,1470,0.85000,2004-02-25
1996,341,0.24514,1997-05-01
1996,383,0.30642,2003-06-02
1996,415,0.61285,2003-06-02
1996,1470,0.85000,2004-02-25
1997,11,1.24000,1997-05-01
1997,363,0.39307,1997-05-01
1997,1145,0.52832,2003-06-02
1997,1146,0.98267,2003-06-02
1997,1470,0.85000,2004-02-25
1998,363,0.52409,1997-05-01
1998,1145,0.65511,2003-06-02
1998,1146,1.31023,2003-06-02
1998,1470,0.85000,2004-07-22
1999,363,0.63821,1997-05-01
1999,1145,0.79776,2003-06-02
1999,1146,1.59552,2003-06-02
1999,1470,0.85000,2004-02-25
2000,243,1.44000,1997-05-01
2000,363,0.50719,1997-05-01
2000,1145,0.63398,2003-06-02
2000,1146,1.26796,2003-06-02
2000,1470,0.85000,2004-02-25
2001,341,0.77768,1997-05-01
2001,383,0.97211,2003-06-02
2001,415,1.94421,2003-06-02
2001,1471,0.65000,2004-02-25
2002,383,0.65510,2004-07-22
2002,1470,0.85000,2004-07-22
2003,341,0.65934,1997-05-01
2003,383,0.82418,2003-06-02
2003,415,1.64835,2003-06-02
2003,1470,0.85000,2004-02-25
2004,341,0.71851,1997-05-01
2004,383,0.89814,2003-06-02
2004,415,1.79628,2003-06-02
2004,1470,0.85000,2004-02-25
2005,341,1.04818,1997-05-01
2005,383,1.31023,2003-06-02
2005,415,2.64159,2003-06-02
2006,341,0.67625,1997-05-01
2006,383,0.84531,2003-06-02
2006,415,1.69062,2003-06-02
2006,1470,0.85000,2004-02-25
2007,341,0.71851,1997-05-01
2007,383,0.89819,2003-06-02
2007,415,1.79628,2003-06-02
2007,1470,0.85000,2004-02-25
2008,341,0.43956,1997-05-01
2008,383,0.54945,2003-06-02
2008,415,1.09890,2003-06-02
2008,1471,0.65000,2004-02-25
2009,341,0.52409,1997-05-01
2009,383,0.65511,2003-06-02
2009,415,1.31023,2003-06-02
2009,1471,0.65000,2004-02-25
2010,341,0.52409,1997-05-01
2010,383,0.65511,2003-06-02
2010,415,1.31023,2003-06-02
2010,1471,0.65000,2004-02-25
2011,341,0.43956,1997-05-01
2011,383,0.54945,2003-06-02
2011,415,1.09890,2003-06-02
2011,1471,0.65000,2004-02-25
2012,341,0.76297,2014-09-12
2012,383,0.96159,2014-09-12
2012,415,1.92318,2014-09-12
2012,1471,0.65000,2004-02-25
2013,383,0.87500,2004-07-22
2013,1470,0.85000,2004-02-25
2014,341,0.73120,2008-06-17
2014,383,0.91400,2008-06-17
2014,415,1.82810,2008-06-17
2014,1470,0.85000,2004-02-25
2015,341,1.03550,1997-05-01
2015,383,1.29438,2003-06-02
2015,415,2.58876,2003-06-02
2016,341,1.01437,1997-05-01
2016,383,1.26796,2003-06-02
2016,415,2.53593,2003-06-02
2017,341,0.96365,1997-05-01
2017,383,1.20456,2003-06-02
2017,415,2.40913,2003-06-02
2018,341,0.52409,1997-05-01
2018,383,0.65511,2003-06-02
2018,415,1.31023,2003-06-02
2018,1470,0.85000,2004-02-25
2019,341,0.57058,1997-05-01
2019,383,0.71323,2003-06-02
2019,415,1.42646,2003-06-02
2019,1470,0.85000,2004-02-25
2020,341,1.03973,1997-05-01
2020,383,1.29966,2003-06-02
2020,415,2.59932,2003-06-02
2021,148,0.32000,1997-05-01
2021,363,0.16061,1997-05-01
2021,1145,0.20076,2003-06-02
2021,1146,0.40152,2003-06-02
2021,1471,0.65000,2004-02-25
2022,363,0.60862,1997-05-01
2022,1145,0.76078,2003-06-02
2022,1146,1.52156,2003-06-02
2022,1470,0.85000,2004-02-25
2023,341,0.46069,1997-05-01
2023,383,0.57587,2003-06-02
2023,415,1.15173,2003-06-02
2023,473,0.08000,1997-05-01
2023,1470,0.85000,2004-02-25
2024,341,0.71850,2008-06-17
2024,383,0.89820,2008-06-17
2024,415,1.79640,2008-06-17
2024,1470,0.85000,2004-02-25
2025,383,0.97500,2004-07-22
2025,1470,0.85000,2004-02-25
2026,341,0.77768,2001-03-26
2026,383,0.97211,2003-06-02
2026,415,1.94421,2003-06-02
2026,564,0.37000,2004-05-31
2026,1470,0.85000,2004-02-25
2027,383,0.87500,2004-07-22
2027,1470,0.85000,2004-02-25
2028,341,0.65511,1997-05-01
2028,383,0.81889,2003-06-02
2028,415,1.63779,2003-06-02
2028,1470,0.85000,2004-02-25
2028,1474,0.84000,2004-07-22
2029,230,1.56000,1997-05-01
2029,363,0.49873,1997-05-01
2029,1145,0.62342,2003-06-02
2029,1146,1.24683,2003-06-02
2029,1470,0.85000,2004-02-25
2030,230,1.66000,1997-05-01
2030,363,0.52832,1997-05-01
2030,1145,0.66040,2003-06-02
2030,1146,1.32079,2003-06-02
2030,1470,0.85000,2004-02-25
2031,341,0.39730,2003-06-02
2031,383,0.49662,2003-06-02
2031,415,0.99324,2003-06-02
2031,521,0.05000,1997-05-01
2031,1470,0.85000,2004-02-26
2032,1470,0.85000,2004-02-25
2033,343,0.52409,1997-05-01
2033,630,0.45000,1997-05-01
2033,1031,0.65511,2003-06-02
2033,1032,1.31023,2003-06-02
2034,148,0.23000,2003-06-02
2034,343,0.37616,2003-06-02
2034,368,0.29586,1997-05-01
2034,456,0.94041,2003-06-02
2034,969,0.36983,2003-06-02
2034,977,0.73965,2003-06-02
2034,1031,0.47020,2003-06-02
2034,1032,0.94040,2004-02-26
2034,1152,5.67000,2003-06-02
2034,1153,8.39000,2003-06-02
2034,1154,11.34000,2003-06-02
2034,1470,0.85000,2004-02-26
2035,148,0.22000,1997-05-01
2035,368,0.63398,1997-05-01
2035,969,0.79248,2003-06-02
2035,977,1.58495,2003-06-02
2035,1470,0.85000,2004-02-26
2036,368,0.29586,1997-05-01
2036,969,0.36982,2003-06-02
2036,977,0.73965,2003-06-02
2036,1470,0.85000,2004-02-26
2037,368,0.61285,1997-05-01
2037,969,0.76606,2003-06-02
2037,977,1.53212,2003-06-02
2037,1470,0.85000,2004-02-26
2038,131,8.40000,2003-06-02
2038,148,0.14000,2003-06-02
2038,368,0.29586,1997-05-01
2038,969,0.36982,2003-06-02
2038,977,0.73965,2003-06-02
2038,1470,0.85000,2004-02-26
2039,368,0.71851,2001-08-21
2039,969,0.89814,2003-06-02
2039,977,1.79628,2003-06-02
2039,1470,0.85000,2004-02-26
2040,368,0.32122,1997-05-01
2040,969,0.40152,2003-06-02
2040,977,0.80304,2003-06-02
2040,1470,0.85000,2004-02-26
2041,148,0.14000,2001-08-21
2041,368,0.50296,1997-05-01
2041,969,0.62870,2003-06-02
2041,977,1.25740,2003-06-02
2041,1470,0.85000,2004-02-26
2042,368,0.75232,1997-05-01
2042,969,0.94041,2003-06-02
2042,977,1.88080,2003-06-02
2042,1470,0.85000,2004-02-26
2043,1470,0.85000,2004-02-26
2044,371,1.03973,2001-08-21
2044,971,1.29966,2003-06-02
2044,979,2.59932,2003-06-02
2045,230,4.08000,2002-09-09
2045,341,0.87070,2002-09-09
2045,383,1.08833,2003-06-02
2045,415,2.16667,2003-06-02
2045,1470,0.85000,2004-02-26
2046,363,0.52409,1997-05-01
2046,499,0.18000,1997-05-01
2046,1145,0.65511,2003-06-02
2046,1146,1.31023,2003-06-02
2046,1470,0.85000,2004-02-26
2047,363,0.55790,2001-08-21
2047,1145,0.69738,2003-06-02
2047,1146,1.39476,2003-06-02
2047,1470,0.85000,2004-02-26
2048,363,0.76077,2001-08-21
2048,1145,0.95097,2003-06-02
2048,1146,1.90194,2003-06-02
2048,1470,0.85000,2004-02-26
2049,341,0.65934,2001-08-21
2049,383,0.82418,2003-06-02
2049,415,1.64835,2003-06-02
2049,1470,0.85000,2004-02-26
2050,363,0.65511,2003-06-03
2050,1145,0.81889,2003-06-03
2050,1146,1.63779,2003-06-03
2050,1470,0.85000,2004-02-26
2051,148,0.08000,2001-08-21
2051,1032,0.58120,2004-07-22
2051,1470,0.85000,2004-02-26
2052,148,0.48000,1997-05-01
2052,341,0.15216,2001-08-21
2052,383,0.19019,2003-06-03
2052,415,0.38039,2003-06-03
2052,1470,0.85000,2004-02-26
2053,343,0.73964,2001-08-20
2053,1031,0.92456,2003-06-03
2053,1032,1.84911,2003-06-03
2053,1470,0.85000,2004-02-26
2054,113,2.03000,1997-05-01
2054,363,0.55790,2001-08-21
2054,1145,0.69738,2003-06-03
2054,1470,0.85000,2004-02-26
2055,363,0.67625,1997-05-01
2055,1145,0.84531,2003-06-03
2055,1146,1.69062,2003-06-03
2055,1470,0.85000,2004-02-26
2056,341,0.38039,1997-05-01
2056,383,0.47549,2003-06-03
2056,415,0.95097,2003-06-03
2056,705,0.53000,1997-10-14
2056,1471,0.65000,2004-02-25
2057,343,0.12250,2009-06-04
2057,1031,0.15320,2009-06-04
2057,1032,0.30640,2009-06-04
2057,1471,0.65000,2004-02-26
2058,230,0.60000,1997-05-01
2058,363,0.38039,1997-05-01
2058,1145,0.47549,2003-06-03
2058,1146,0.95097,2003-06-03
2058,1471,0.65000,2004-02-26
2059,343,0.20400,2004-05-28
2059,387,0.03041,2001-11-26
2059,440,0.01020,2001-11-26
2059,1031,0.25500,2004-02-27
2059,1481,0.04000,2004-02-27
2060,283,0.14000,1997-05-01
2060,363,0.10566,1997-05-01
2060,1145,0.13208,2003-06-03
2060,1146,0.26416,2003-06-03
2060,1471,0.65000,2004-07-22
2061,363,0.42265,2001-08-21
2061,1145,0.52830,2003-06-03
2061,1146,1.05660,2003-06-03
2061,1470,0.85000,2004-02-27
2062,341,0.50719,2001-08-21
2062,383,0.63398,2003-06-03
2062,385,0.08108,1997-05-01
2062,415,1.26796,2003-06-03
2062,1482,1.10000,2004-02-27
2063,343,0.15216,2001-08-21
2063,1031,0.19019,2003-06-03
2063,1032,0.38039,2003-06-03
2063,1470,0.85000,2004-02-27
2064,343,0.80304,2003-06-03
2064,1031,1.00380,2003-06-03
2064,1032,2.00761,2003-06-03
2064,1470,0.85000,2004-02-27
2065,1031,0.89814,2005-02-10
2065,1470,0.85000,2004-02-27
2066,343,0.71851,2003-05-16
2066,1031,0.89814,2003-06-03
2066,1032,1.79628,2003-06-03
2066,1470,0.85000,2004-02-27
2067,341,0.06762,2003-06-03
2067,383,0.08453,2003-06-03
2067,385,0.01014,2006-10-19
2067,415,0.16906,2003-06-03
2067,1161,0.20000,2003-06-03
2067,1481,0.04000,2004-02-27
2068,341,0.69315,2001-08-21
2068,383,0.86644,2003-06-03
2068,415,1.73288,2003-06-03
2068,1470,0.85000,2004-02-27
2068,502337,0.89000,2007-09-28
2068,502338,1.03000,2007-09-28
2068,502339,1.18000,2007-09-28
2069,341,1.08205,2014-05-05
2069,383,1.35256,2014-05-05
2069,415,2.70512,2014-05-05
2070,341,0.69315,1997-05-01
2070,383,0.86644,2003-06-03
2070,415,1.73288,2003-06-03
2071,341,0.69741,2014-05-06
2071,383,0.87177,2014-05-06
2071,415,1.74354,2014-05-06
2071,1470,0.85000,2004-02-27
2071,502337,0.89000,2007-09-28
2071,502338,1.03000,2007-09-28
2071,502339,1.18000,2007-09-28
2072,341,0.95943,1997-05-01
2072,383,1.19928,2003-06-03
2072,415,2.39856,2003-06-03
2073,341,0.23669,1997-05-01
2073,383,0.29586,2003-06-03
2073,415,0.59172,2003-06-03
2073,1471,0.65000,2004-02-27
2074,341,0.61285,1997-05-01
2074,383,0.76606,2003-06-03
2074,415,1.53212,2003-06-03
2074,1470,0.85000,2004-02-27
2075,341,0.69738,1997-05-01
2075,383,0.81717,2003-06-03
2075,415,1.74345,2003-06-03
2075,1470,0.85000,2004-02-27
2076,341,0.67625,1997-05-01
2076,383,0.84531,2003-06-03
2076,415,1.69062,2003-06-03
2076,1470,0.85000,2004-02-27
2077,341,0.71851,1997-05-01
2077,383,0.89814,2003-06-03
2077,415,1.79628,2003-06-03
2077,1470,0.85000,2004-02-27
2078,341,0.39730,1997-05-01
2078,383,0.49662,2003-06-03
2078,415,0.99324,2003-06-03
2078,529,0.12000,1997-05-01
2078,1470,0.85000,2004-02-27
2079,341,0.40152,1997-05-01
2079,383,0.50190,2003-06-03
2079,415,1.00380,2003-06-03
2079,1470,0.85000,2004-02-27
2080,371,0.38462,1997-05-01
2080,530,0.12000,1997-05-01
2080,971,0.48077,2003-06-03
2080,979,0.96154,2003-06-03
2080,1470,0.85000,2004-03-05
2081,371,0.43956,1997-05-01
2081,530,0.14000,1997-05-01
2081,971,0.54945,2003-06-03
2081,979,1.09890,2003-06-03
2081,1470,0.85000,2004-03-05
2082,148,0.03000,1997-05-01
2082,343,0.15216,1997-05-01
2082,1031,0.19019,2003-06-03
2082,1032,0.38039,2003-06-03
2082,1470,0.85000,2004-02-27
2083,343,0.22401,1997-05-01
2083,1031,0.28001,2003-06-03
2083,1032,0.56002,2003-06-03
2083,1470,0.85000,2004-02-27
2084,341,0.21133,1997-05-01
2084,383,0.26416,2003-06-03
2084,415,0.52832,2003-06-03
2084,560,0.01000,1997-05-01
2084,1471,0.65000,2009-03-30
2085,341,0.57058,1997-05-01
2085,383,0.71323,2003-06-03
2085,415,1.42646,2003-06-03
2085,1470,0.85000,2009-03-30
2086,343,0.23246,1997-05-01
2086,1031,0.29057,2003-06-03
2086,1032,0.58115,2003-06-03
2086,1471,0.65000,2004-02-27
2087,343,0.44379,1997-05-01
2087,1031,0.55473,2003-06-03
2087,1032,1.10947,2003-06-03
2087,1470,0.85000,2004-02-27
2088,92,4.58000,1997-05-01
2088,347,0.34658,1997-05-01
2088,1015,0.43322,2003-06-03
2088,1016,0.86644,2003-06-03
2088,1166,5.48000,2003-06-03
2088,1470,0.85000,2004-02-27
2088,1483,0.69315,2004-02-27
2089,347,0.41843,2003-06-03
2089,1015,0.52304,2003-06-03
2089,1016,1.04607,2003-06-03
2089,1470,0.85000,2004-02-27
2089,1483,0.83686,2004-02-27
2090,131,5.13000,1997-10-14
2090,343,0.21133,1997-05-01
2090,1031,0.26416,2003-06-03
2090,1032,0.52832,2003-06-03
2090,1471,0.65000,2004-02-27
2091,371,0.40575,1997-05-01
2091,543,0.02200,1997-05-01
2091,640,0.23400,2004-07-22
2091,971,0.50719,2003-06-03
2091,979,1.01437,2003-06-03
2091,1481,0.04000,2004-07-22
2092,129,7.71000,2003-06-03
2092,363,0.49028,1997-05-01
2092,1145,0.61285,2003-06-04
2092,1146,1.22570,2003-06-04
2092,1470,0.85000,2004-02-27
2093,347,0.61708,2003-06-04
2093,1015,0.77134,2003-06-04
2093,1016,1.54269,2003-06-04
2093,1470,0.85000,2004-02-27
2094,130,1.78000,1997-05-01
2094,363,0.40152,1997-05-01
2094,1145,0.50190,2003-06-04
2094,1146,1.00380,2003-06-04
2094,1470,0.85000,2004-02-27
2095,363,0.75232,1997-05-01
2095,1145,0.94041,2003-06-04
2095,1146,1.88080,2003-06-04
2095,1470,0.85000,2004-02-27
2096,343,0.08876,1997-05-01
